player,t_year,loss,win,wlr,rank
Agustin Calleri,2002,22,24,0.5217391304347826,45.0
Agustin Calleri,2002,22,24,0.5217391304347826,74.0
Agustin Calleri,2002,22,24,0.5217391304347826,61.0
Agustin Calleri,2003,21,32,0.6037735849056604,16.0
Agustin Calleri,2003,21,32,0.6037735849056604,38.0
Agustin Calleri,2003,21,32,0.6037735849056604,41.0
Agustin Calleri,2003,21,32,0.6037735849056604,31.0
Agustin Calleri,2003,21,32,0.6037735849056604,29.0
Agustin Calleri,2003,21,32,0.6037735849056604,34.0
Agustin Calleri,2003,21,32,0.6037735849056604,19.0
Agustin Calleri,2003,21,32,0.6037735849056604,37.0
Agustin Calleri,2003,21,32,0.6037735849056604,46.0
Agustin Calleri,2003,21,32,0.6037735849056604,44.0
Agustin Calleri,2003,21,32,0.6037735849056604,18.0
Agustin Calleri,2003,21,32,0.6037735849056604,28.0
Agustin Calleri,2003,21,32,0.6037735849056604,61.0
Agustin Calleri,2004,17,20,0.5405405405405406,21.0
Agustin Calleri,2004,17,20,0.5405405405405406,23.0
Agustin Calleri,2004,17,20,0.5405405405405406,24.0
Agustin Calleri,2004,17,20,0.5405405405405406,22.0
Agustin Calleri,2004,17,20,0.5405405405405406,47.0
Agustin Calleri,2004,17,20,0.5405405405405406,20.0
Agustin Calleri,2005,20,21,0.5121951219512195,61.0
Agustin Calleri,2005,20,21,0.5121951219512195,94.0
Agustin Calleri,2005,20,21,0.5121951219512195,58.0
Agustin Calleri,2005,20,21,0.5121951219512195,60.0
Agustin Calleri,2005,20,21,0.5121951219512195,59.0
Agustin Calleri,2005,20,21,0.5121951219512195,99.0
Agustin Calleri,2005,20,21,0.5121951219512195,62.0
Agustin Calleri,2005,20,21,0.5121951219512195,66.0
Agustin Calleri,2006,18,31,0.6326530612244898,28.0
Agustin Calleri,2006,18,31,0.6326530612244898,54.0
Agustin Calleri,2006,18,31,0.6326530612244898,51.0
Agustin Calleri,2006,18,31,0.6326530612244898,59.0
Agustin Calleri,2006,18,31,0.6326530612244898,32.0
Agustin Calleri,2006,18,31,0.6326530612244898,65.0
Agustin Calleri,2006,18,31,0.6326530612244898,61.0
Agustin Calleri,2006,18,31,0.6326530612244898,39.0
Agustin Calleri,2006,18,31,0.6326530612244898,56.0
Agustin Calleri,2006,18,31,0.6326530612244898,58.0
Agustin Calleri,2006,18,31,0.6326530612244898,69.0
Agustin Calleri,2006,18,31,0.6326530612244898,25.0
Agustin Calleri,2007,26,26,0.5,42.0
Agustin Calleri,2007,26,26,0.5,50.0
Agustin Calleri,2007,26,26,0.5,30.0
Agustin Calleri,2007,26,26,0.5,29.0
Agustin Calleri,2007,26,26,0.5,51.0
Agustin Calleri,2007,26,26,0.5,48.0
Agustin Calleri,2007,26,26,0.5,34.0
Agustin Calleri,2007,26,26,0.5,28.0
Agustin Calleri,2007,26,26,0.5,58.0
Agustin Calleri,2008,22,20,0.47619047619047616,52.0
Agustin Calleri,2008,22,20,0.47619047619047616,40.0
Agustin Calleri,2008,22,20,0.47619047619047616,57.0
Agustin Calleri,2008,22,20,0.47619047619047616,60.0
Agustin Calleri,2008,22,20,0.47619047619047616,43.0
Agustin Calleri,2008,22,20,0.47619047619047616,49.0
Agustin Calleri,2008,22,20,0.47619047619047616,41.0
Agustin Calleri,2008,22,20,0.47619047619047616,53.0
Agustin Calleri,2008,22,20,0.47619047619047616,47.0
Agustin Calleri,2009,10,3,0.23076923076923078,89.0
Agustin Calleri,2009,10,3,0.23076923076923078,83.0
Agustin Calleri,2009,10,3,0.23076923076923078,71.0
Agustin Garizzio,1988,1,0,0.0,
Agustin Garizzio,1994,1,1,0.5,516.0
Agustin Moreno,1987,1,1,0.5,283.0
Agustin Moreno,1988,5,2,0.2857142857142857,130.0
Agustin Moreno,1988,5,2,0.2857142857142857,154.0
Agustin Moreno,1989,8,2,0.2,334.0
Agustin Moreno,1989,8,2,0.2,318.0
Agustin Moreno,1993,2,1,0.3333333333333333,300.0
Agustin Moreno,1995,1,0,0.0,
Agustin Velotti,2010,1,0,0.0,
Agustin Velotti,2013,1,0,0.0,
Agustin Velotti,2016,1,0,0.0,
Agustin Velotti,2017,1,0,0.0,
Ahmad Rabeea Muhammad,2004,1,0,0.0,
Ahmad Rabeea Muhammad,2005,1,0,0.0,
Ahmad Rabeea Muhammad,2006,0,1,1.0,
Ahmad Rabeea Muhammad,2007,3,3,0.5,
Ahmad Rabeea Muhammad,2008,2,0,0.0,
Ahmad Rabeea Muhammad,2009,3,0,0.0,
Ahmed Ben Omar,1972,0,1,1.0,
Ahmed Ben Omar,1973,2,0,0.0,
Ahmed El Mehelmy,1978,0,1,1.0,
Ahmed El Mehelmy,1979,1,0,0.0,
Ahmed El Mehelmy,1980,1,0,0.0,
Ahmed El Mehelmy,1981,1,0,0.0,
Ahmed El Mehelmy,1982,3,2,0.4,
Ahmed El Mehelmy,1983,1,1,0.5,743.0
Ahmed El Mehelmy,1984,2,2,0.5,793.0
Ahmed El Mehelmy,1985,6,3,0.3333333333333333,197.0
Ahmed El Mehelmy,1985,6,3,0.3333333333333333,212.0
Ahmed El Mehelmy,1985,6,3,0.3333333333333333,207.0
Ahmed El Mehelmy,1986,2,3,0.6,331.0
Ahmed El Mehelmy,1986,2,3,0.6,323.0
Ahmed El Mehelmy,1988,0,3,1.0,960.0
Ahmed El Mehelmy,1988,0,3,1.0,947.0
Ahmed El Mehelmy,1989,1,1,0.5,
Ahmed El Mehelmy,1990,2,0,0.0,
Ainius Sabaliauskas,2018,1,0,0.0,
Aisam Ul Haq Qureshi,1998,1,1,0.5,977.0
Aisam Ul Haq Qureshi,1999,2,1,0.3333333333333333,
Aisam Ul Haq Qureshi,2000,1,3,0.75,289.0
Aisam Ul Haq Qureshi,2000,1,3,0.75,301.0
Aisam Ul Haq Qureshi,2001,1,2,0.6666666666666666,289.0
Aisam Ul Haq Qureshi,2001,1,2,0.6666666666666666,275.0
Aisam Ul Haq Qureshi,2002,1,4,0.8,234.0
Aisam Ul Haq Qureshi,2002,1,4,0.8,264.0
Aisam Ul Haq Qureshi,2002,1,4,0.8,246.0
Aisam Ul Haq Qureshi,2003,2,1,0.3333333333333333,486.0
Aisam Ul Haq Qureshi,2004,2,1,0.3333333333333333,204.0
Aisam Ul Haq Qureshi,2005,1,4,0.8,214.0
Aisam Ul Haq Qureshi,2005,1,4,0.8,212.0
Aisam Ul Haq Qureshi,2006,3,3,0.5,429.0
Aisam Ul Haq Qureshi,2006,3,3,0.5,416.0
Aisam Ul Haq Qureshi,2007,4,4,0.5,214.0
Aisam Ul Haq Qureshi,2007,4,4,0.5,304.0
Aisam Ul Haq Qureshi,2007,4,4,0.5,279.0
Aisam Ul Haq Qureshi,2008,4,1,0.2,169.0
Aisam Ul Haq Qureshi,2009,0,1,1.0,298.0
Aisam Ul Haq Qureshi,2010,1,3,0.75,625.0
Aisam Ul Haq Qureshi,2010,1,3,0.75,1057.0
Aisam Ul Haq Qureshi,2011,2,1,0.3333333333333333,
Aisam Ul Haq Qureshi,2012,1,1,0.5,
Aisam Ul Haq Qureshi,2013,3,1,0.25,
Aisam Ul Haq Qureshi,2014,1,1,0.5,
Aisam Ul Haq Qureshi,2015,0,2,1.0,
Aisam Ul Haq Qureshi,2015,0,2,1.0,1177.0
Aisam Ul Haq Qureshi,2017,1,2,0.6666666666666666,
Aisam Ul Haq Qureshi,2018,1,1,0.5,
Aisam Ul Haq Qureshi,2020,0,1,1.0,
Aissa Benchakroun,2020,0,1,1.0,1671.0
Aivaras Balzekas,2000,2,0,0.0,
Ajeet Rai,2019,1,1,0.5,744.0
Ajeet Rai,2020,1,0,0.0,
Ajit Perera,1975,2,0,0.0,
Akash Wagh,2006,1,0,0.0,
Aki Rahunen,1990,19,17,0.4722222222222222,160.0
Aki Rahunen,1990,19,17,0.4722222222222222,82.0
Aki Rahunen,1990,19,17,0.4722222222222222,78.0
Aki Rahunen,1990,19,17,0.4722222222222222,79.0
Aki Rahunen,1990,19,17,0.4722222222222222,67.0
Aki Rahunen,1990,19,17,0.4722222222222222,57.0
Aki Rahunen,1990,19,17,0.4722222222222222,61.0
Aki Rahunen,1990,19,17,0.4722222222222222,71.0
Aki Rahunen,1991,15,4,0.21052631578947367,62.0
Aki Rahunen,1991,15,4,0.21052631578947367,86.0
Aki Rahunen,1991,15,4,0.21052631578947367,83.0
Aki Rahunen,1992,1,1,0.5,215.0
Akifumi Machidori,1978,2,0,0.0,
Akinori Naguro,1978,2,2,0.5,
Akinori Naguro,1979,1,0,0.0,
Akinori Naguro,1981,1,0,0.0,
Akira Kawaguchi,1978,2,0,0.0,
Akira Kawaguchi,1979,1,0,0.0,
Akira Motomura,1978,2,0,0.0,
Akira Motomura,1979,1,0,0.0,
Akira Santillan,2016,2,0,0.0,
Akira Santillan,2017,5,2,0.2857142857142857,171.0
Akira Santillan,2017,5,2,0.2857142857142857,168.0
Akshai Misra,1973,1,0,0.0,
Al Bunis,1969,1,0,0.0,
Al Parker,1986,1,0,0.0,
Al Parker,1987,5,1,0.16666666666666666,290.0
Al Parker,1988,2,0,0.0,
Al Parker,1989,2,0,0.0,
Alaaddin Karagoz,1984,1,0,0.0,
Alaaddin Karagoz,1985,1,0,0.0,
Alaaddin Karagoz,1986,2,1,0.3333333333333333,759.0
Alaaddin Karagoz,1988,1,1,0.5,947.0
Alaaddin Karagoz,1989,2,0,0.0,
Alaaddin Karagoz,1990,0,4,1.0,
Alaaddin Karagoz,1991,2,2,0.5,
Alain Bouteleux,1969,1,0,0.0,
Alain Bouteleux,1970,1,0,0.0,
Alain Brichant,1980,1,0,0.0,
Alain Brichant,1981,1,0,0.0,
Alain Brichant,1986,3,1,0.25,457.0
Alain Manigley,1968,1,0,0.0,
Alan Chandronnait,1977,1,0,0.0,
Alan Chandronnait,1978,1,0,0.0,
Alan Chandronnait,1979,1,0,0.0,
Alan Fawcett,1970,1,0,0.0,
Alan Fox,1968,4,4,0.5,
Alan Fox,1969,1,0,0.0,
Alan Fox,1970,4,4,0.5,
Alan Fox,1971,2,1,0.3333333333333333,
Alan Frost,1968,1,0,0.0,
Alan Gooch,1968,1,0,0.0,
Alan Haswell,1971,1,0,0.0,
Alan Ho,1973,1,0,0.0,
Alan Kendal,1970,2,0,0.0,
Alan Koth,1970,1,0,0.0,
Alan Mackin,2002,1,0,0.0,
Alan Mackin,2003,2,0,0.0,
Alan Mackin,2005,7,0,0.0,
Alan Mackin,2006,1,1,0.5,369.0
Alan Mackin,2007,1,0,0.0,
Alan Mills,1968,1,0,0.0,
Alan Mills,1969,1,0,0.0,
Alan Schwarz,1969,1,1,0.5,
Alastair Gray,2019,1,0,0.0,
Albano Olivetti,2012,2,2,0.5,388.0
Albano Olivetti,2013,2,1,0.3333333333333333,254.0
Albano Olivetti,2014,4,2,0.3333333333333333,249.0
Albano Olivetti,2016,1,0,0.0,
Albert Chang,1993,2,0,0.0,
Albert Chang,1994,3,0,0.0,
Albert Chang,1995,3,3,0.5,204.0
Albert Chang,1996,4,0,0.0,
Albert Chang,1997,1,0,0.0,
Albert Costa,1993,2,2,0.5,281.0
Albert Costa,1994,18,15,0.45454545454545453,159.0
Albert Costa,1994,18,15,0.45454545454545453,118.0
Albert Costa,1994,18,15,0.45454545454545453,109.0
Albert Costa,1994,18,15,0.45454545454545453,81.0
Albert Costa,1994,18,15,0.45454545454545453,74.0
Albert Costa,1994,18,15,0.45454545454545453,67.0
Albert Costa,1994,18,15,0.45454545454545453,51.0
Albert Costa,1995,21,33,0.6111111111111112,57.0
Albert Costa,1995,21,33,0.6111111111111112,56.0
Albert Costa,1995,21,33,0.6111111111111112,58.0
Albert Costa,1995,21,33,0.6111111111111112,43.0
Albert Costa,1995,21,33,0.6111111111111112,34.0
Albert Costa,1995,21,33,0.6111111111111112,36.0
Albert Costa,1995,21,33,0.6111111111111112,30.0
Albert Costa,1995,21,33,0.6111111111111112,27.0
Albert Costa,1995,21,33,0.6111111111111112,22.0
Albert Costa,1995,21,33,0.6111111111111112,25.0
Albert Costa,1996,25,52,0.6753246753246753,22.0
Albert Costa,1996,25,52,0.6753246753246753,23.0
Albert Costa,1996,25,52,0.6753246753246753,16.0
Albert Costa,1996,25,52,0.6753246753246753,15.0
Albert Costa,1996,25,52,0.6753246753246753,18.0
Albert Costa,1996,25,52,0.6753246753246753,20.0
Albert Costa,1996,25,52,0.6753246753246753,26.0
Albert Costa,1996,25,52,0.6753246753246753,13.0
Albert Costa,1996,25,52,0.6753246753246753,17.0
Albert Costa,1996,25,52,0.6753246753246753,14.0
Albert Costa,1997,18,46,0.71875,13.0
Albert Costa,1997,18,46,0.71875,11.0
Albert Costa,1997,18,46,0.71875,12.0
Albert Costa,1997,18,46,0.71875,9.0
Albert Costa,1997,18,46,0.71875,10.0
Albert Costa,1997,18,46,0.71875,23.0
Albert Costa,1997,18,46,0.71875,17.0
Albert Costa,1997,18,46,0.71875,15.0
Albert Costa,1997,18,46,0.71875,19.0
Albert Costa,1998,23,47,0.6714285714285714,18.0
Albert Costa,1998,23,47,0.6714285714285714,19.0
Albert Costa,1998,23,47,0.6714285714285714,22.0
Albert Costa,1998,23,47,0.6714285714285714,21.0
Albert Costa,1998,23,47,0.6714285714285714,20.0
Albert Costa,1998,23,47,0.6714285714285714,27.0
Albert Costa,1998,23,47,0.6714285714285714,26.0
Albert Costa,1998,23,47,0.6714285714285714,13.0
Albert Costa,1998,23,47,0.6714285714285714,14.0
Albert Costa,1998,23,47,0.6714285714285714,17.0
Albert Costa,1998,23,47,0.6714285714285714,16.0
Albert Costa,1999,20,38,0.6551724137931034,13.0
Albert Costa,1999,20,38,0.6551724137931034,16.0
Albert Costa,1999,20,38,0.6551724137931034,14.0
Albert Costa,1999,20,38,0.6551724137931034,25.0
Albert Costa,1999,20,38,0.6551724137931034,28.0
Albert Costa,1999,20,38,0.6551724137931034,21.0
Albert Costa,1999,20,38,0.6551724137931034,22.0
Albert Costa,1999,20,38,0.6551724137931034,24.0
Albert Costa,2000,24,29,0.5471698113207547,17.0
Albert Costa,2000,24,29,0.5471698113207547,18.0
Albert Costa,2000,24,29,0.5471698113207547,31.0
Albert Costa,2000,24,29,0.5471698113207547,13.0
Albert Costa,2000,24,29,0.5471698113207547,19.0
Albert Costa,2000,24,29,0.5471698113207547,21.0
Albert Costa,2000,24,29,0.5471698113207547,23.0
Albert Costa,2000,24,29,0.5471698113207547,16.0
Albert Costa,2000,24,29,0.5471698113207547,24.0
Albert Costa,2000,24,29,0.5471698113207547,14.0
Albert Costa,2001,20,25,0.5555555555555556,65.0
Albert Costa,2001,20,25,0.5555555555555556,66.0
Albert Costa,2001,20,25,0.5555555555555556,36.0
Albert Costa,2001,20,25,0.5555555555555556,33.0
Albert Costa,2001,20,25,0.5555555555555556,35.0
Albert Costa,2001,20,25,0.5555555555555556,38.0
Albert Costa,2001,20,25,0.5555555555555556,53.0
Albert Costa,2001,20,25,0.5555555555555556,44.0
Albert Costa,2001,20,25,0.5555555555555556,40.0
Albert Costa,2002,20,36,0.6428571428571429,7.0
Albert Costa,2002,20,36,0.6428571428571429,6.0
Albert Costa,2002,20,36,0.6428571428571429,30.0
Albert Costa,2002,20,36,0.6428571428571429,29.0
Albert Costa,2002,20,36,0.6428571428571429,19.0
Albert Costa,2002,20,36,0.6428571428571429,21.0
Albert Costa,2002,20,36,0.6428571428571429,27.0
Albert Costa,2002,20,36,0.6428571428571429,22.0
Albert Costa,2002,20,36,0.6428571428571429,8.0
Albert Costa,2002,20,36,0.6428571428571429,40.0
Albert Costa,2002,20,36,0.6428571428571429,11.0
Albert Costa,2002,20,36,0.6428571428571429,9.0
Albert Costa,2003,18,22,0.55,23.0
Albert Costa,2003,18,22,0.55,9.0
Albert Costa,2003,18,22,0.55,7.0
Albert Costa,2003,18,22,0.55,8.0
Albert Costa,2003,18,22,0.55,24.0
Albert Costa,2004,23,20,0.46511627906976744,54.0
Albert Costa,2004,23,20,0.46511627906976744,55.0
Albert Costa,2004,23,20,0.46511627906976744,50.0
Albert Costa,2004,23,20,0.46511627906976744,52.0
Albert Costa,2004,23,20,0.46511627906976744,25.0
Albert Costa,2004,23,20,0.46511627906976744,27.0
Albert Costa,2004,23,20,0.46511627906976744,31.0
Albert Costa,2004,23,20,0.46511627906976744,39.0
Albert Costa,2004,23,20,0.46511627906976744,23.0
Albert Costa,2004,23,20,0.46511627906976744,29.0
Albert Costa,2004,23,20,0.46511627906976744,38.0
Albert Costa,2005,17,13,0.43333333333333335,100.0
Albert Costa,2005,17,13,0.43333333333333335,54.0
Albert Costa,2005,17,13,0.43333333333333335,64.0
Albert Costa,2005,17,13,0.43333333333333335,50.0
Albert Costa,2005,17,13,0.43333333333333335,56.0
Albert Costa,2005,17,13,0.43333333333333335,51.0
Albert Costa,2005,17,13,0.43333333333333335,103.0
Albert Costa,2005,17,13,0.43333333333333335,57.0
Albert Costa,2006,2,2,0.5,249.0
Albert Gaertner,1969,1,1,0.5,
Albert Montanes,2001,9,13,0.5909090909090909,65.0
Albert Montanes,2001,9,13,0.5909090909090909,137.0
Albert Montanes,2001,9,13,0.5909090909090909,108.0
Albert Montanes,2001,9,13,0.5909090909090909,167.0
Albert Montanes,2001,9,13,0.5909090909090909,101.0
Albert Montanes,2001,9,13,0.5909090909090909,124.0
Albert Montanes,2001,9,13,0.5909090909090909,95.0
Albert Montanes,2002,24,17,0.4146341463414634,58.0
Albert Montanes,2002,24,17,0.4146341463414634,57.0
Albert Montanes,2002,24,17,0.4146341463414634,77.0
Albert Montanes,2002,24,17,0.4146341463414634,54.0
Albert Montanes,2002,24,17,0.4146341463414634,61.0
Albert Montanes,2002,24,17,0.4146341463414634,55.0
Albert Montanes,2002,24,17,0.4146341463414634,62.0
Albert Montanes,2002,24,17,0.4146341463414634,60.0
Albert Montanes,2002,24,17,0.4146341463414634,78.0
Albert Montanes,2003,15,9,0.375,107.0
Albert Montanes,2003,15,9,0.375,93.0
Albert Montanes,2003,15,9,0.375,81.0
Albert Montanes,2004,16,11,0.4074074074074074,73.0
Albert Montanes,2004,16,11,0.4074074074074074,82.0
Albert Montanes,2004,16,11,0.4074074074074074,117.0
Albert Montanes,2004,16,11,0.4074074074074074,78.0
Albert Montanes,2004,16,11,0.4074074074074074,110.0
Albert Montanes,2005,19,10,0.3448275862068966,69.0
Albert Montanes,2005,19,10,0.3448275862068966,62.0
Albert Montanes,2005,19,10,0.3448275862068966,74.0
Albert Montanes,2005,19,10,0.3448275862068966,103.0
Albert Montanes,2005,19,10,0.3448275862068966,86.0
Albert Montanes,2005,19,10,0.3448275862068966,95.0
Albert Montanes,2006,17,11,0.39285714285714285,82.0
Albert Montanes,2006,17,11,0.39285714285714285,89.0
Albert Montanes,2006,17,11,0.39285714285714285,75.0
Albert Montanes,2006,17,11,0.39285714285714285,105.0
Albert Montanes,2006,17,11,0.39285714285714285,93.0
Albert Montanes,2006,17,11,0.39285714285714285,96.0
Albert Montanes,2007,25,24,0.4897959183673469,51.0
Albert Montanes,2007,25,24,0.4897959183673469,46.0
Albert Montanes,2007,25,24,0.4897959183673469,77.0
Albert Montanes,2007,25,24,0.4897959183673469,57.0
Albert Montanes,2007,25,24,0.4897959183673469,47.0
Albert Montanes,2007,25,24,0.4897959183673469,75.0
Albert Montanes,2007,25,24,0.4897959183673469,50.0
Albert Montanes,2007,25,24,0.4897959183673469,78.0
Albert Montanes,2007,25,24,0.4897959183673469,84.0
Albert Montanes,2008,22,24,0.5217391304347826,45.0
Albert Montanes,2008,22,24,0.5217391304347826,63.0
Albert Montanes,2008,22,24,0.5217391304347826,70.0
Albert Montanes,2008,22,24,0.5217391304347826,59.0
Albert Montanes,2008,22,24,0.5217391304347826,56.0
Albert Montanes,2008,22,24,0.5217391304347826,78.0
Albert Montanes,2008,22,24,0.5217391304347826,87.0
Albert Montanes,2008,22,24,0.5217391304347826,51.0
Albert Montanes,2008,22,24,0.5217391304347826,60.0
Albert Montanes,2008,22,24,0.5217391304347826,69.0
Albert Montanes,2008,22,24,0.5217391304347826,55.0
Albert Montanes,2009,21,25,0.5434782608695652,32.0
Albert Montanes,2009,21,25,0.5434782608695652,35.0
Albert Montanes,2009,21,25,0.5434782608695652,36.0
Albert Montanes,2009,21,25,0.5434782608695652,33.0
Albert Montanes,2009,21,25,0.5434782608695652,34.0
Albert Montanes,2009,21,25,0.5434782608695652,53.0
Albert Montanes,2009,21,25,0.5434782608695652,38.0
Albert Montanes,2010,24,38,0.6129032258064516,31.0
Albert Montanes,2010,24,38,0.6129032258064516,32.0
Albert Montanes,2010,24,38,0.6129032258064516,30.0
Albert Montanes,2010,24,38,0.6129032258064516,29.0
Albert Montanes,2010,24,38,0.6129032258064516,34.0
Albert Montanes,2010,24,38,0.6129032258064516,23.0
Albert Montanes,2010,24,38,0.6129032258064516,22.0
Albert Montanes,2010,24,38,0.6129032258064516,24.0
Albert Montanes,2011,25,22,0.46808510638297873,26.0
Albert Montanes,2011,25,22,0.46808510638297873,25.0
Albert Montanes,2011,25,22,0.46808510638297873,24.0
Albert Montanes,2011,25,22,0.46808510638297873,23.0
Albert Montanes,2011,25,22,0.46808510638297873,27.0
Albert Montanes,2011,25,22,0.46808510638297873,28.0
Albert Montanes,2011,25,22,0.46808510638297873,38.0
Albert Montanes,2011,25,22,0.46808510638297873,41.0
Albert Montanes,2011,25,22,0.46808510638297873,50.0
Albert Montanes,2011,25,22,0.46808510638297873,55.0
Albert Montanes,2011,25,22,0.46808510638297873,56.0
Albert Montanes,2012,16,7,0.30434782608695654,53.0
Albert Montanes,2012,16,7,0.30434782608695654,71.0
Albert Montanes,2012,16,7,0.30434782608695654,69.0
Albert Montanes,2013,19,18,0.4864864864864865,101.0
Albert Montanes,2013,19,18,0.4864864864864865,96.0
Albert Montanes,2013,19,18,0.4864864864864865,90.0
Albert Montanes,2013,19,18,0.4864864864864865,83.0
Albert Montanes,2013,19,18,0.4864864864864865,80.0
Albert Montanes,2013,19,18,0.4864864864864865,89.0
Albert Montanes,2013,19,18,0.4864864864864865,82.0
Albert Montanes,2013,19,18,0.4864864864864865,47.0
Albert Montanes,2013,19,18,0.4864864864864865,53.0
Albert Montanes,2013,19,18,0.4864864864864865,49.0
Albert Montanes,2013,19,18,0.4864864864864865,45.0
Albert Montanes,2014,16,13,0.4482758620689655,72.0
Albert Montanes,2014,16,13,0.4482758620689655,68.0
Albert Montanes,2014,16,13,0.4482758620689655,59.0
Albert Montanes,2014,16,13,0.4482758620689655,57.0
Albert Montanes,2014,16,13,0.4482758620689655,61.0
Albert Montanes,2014,16,13,0.4482758620689655,113.0
Albert Montanes,2015,8,7,0.4666666666666667,103.0
Albert Montanes,2015,8,7,0.4666666666666667,93.0
Albert Montanes,2015,8,7,0.4666666666666667,124.0
Albert Montanes,2015,8,7,0.4666666666666667,127.0
Albert Montanes,2015,8,7,0.4666666666666667,106.0
Albert Montanes,2016,8,7,0.4666666666666667,114.0
Albert Montanes,2016,8,7,0.4666666666666667,123.0
Albert Montanes,2016,8,7,0.4666666666666667,104.0
Albert Montanes,2016,8,7,0.4666666666666667,125.0
Albert Montanes,2017,1,1,0.5,312.0
Albert Portas,1993,1,0,0.0,
Albert Portas,1995,3,4,0.5714285714285714,200.0
Albert Portas,1995,3,4,0.5714285714285714,151.0
Albert Portas,1996,4,0,0.0,
Albert Portas,1997,13,22,0.6285714285714286,133.0
Albert Portas,1997,13,22,0.6285714285714286,74.0
Albert Portas,1997,13,22,0.6285714285714286,67.0
Albert Portas,1997,13,22,0.6285714285714286,68.0
Albert Portas,1997,13,22,0.6285714285714286,54.0
Albert Portas,1997,13,22,0.6285714285714286,52.0
Albert Portas,1997,13,22,0.6285714285714286,40.0
Albert Portas,1997,13,22,0.6285714285714286,36.0
Albert Portas,1997,13,22,0.6285714285714286,35.0
Albert Portas,1998,24,13,0.35135135135135137,35.0
Albert Portas,1998,24,13,0.35135135135135137,34.0
Albert Portas,1998,24,13,0.35135135135135137,39.0
Albert Portas,1998,24,13,0.35135135135135137,62.0
Albert Portas,1998,24,13,0.35135135135135137,112.0
Albert Portas,1998,24,13,0.35135135135135137,106.0
Albert Portas,1998,24,13,0.35135135135135137,102.0
Albert Portas,1998,24,13,0.35135135135135137,99.0
Albert Portas,1999,18,14,0.4375,88.0
Albert Portas,1999,18,14,0.4375,90.0
Albert Portas,1999,18,14,0.4375,91.0
Albert Portas,1999,18,14,0.4375,87.0
Albert Portas,1999,18,14,0.4375,73.0
Albert Portas,1999,18,14,0.4375,72.0
Albert Portas,2000,22,22,0.5,71.0
Albert Portas,2000,22,22,0.5,48.0
Albert Portas,2000,22,22,0.5,66.0
Albert Portas,2000,22,22,0.5,78.0
Albert Portas,2000,22,22,0.5,49.0
Albert Portas,2000,22,22,0.5,53.0
Albert Portas,2000,22,22,0.5,85.0
Albert Portas,2000,22,22,0.5,55.0
Albert Portas,2000,22,22,0.5,73.0
Albert Portas,2000,22,22,0.5,91.0
Albert Portas,2000,22,22,0.5,70.0
Albert Portas,2001,26,31,0.543859649122807,26.0
Albert Portas,2001,26,31,0.543859649122807,22.0
Albert Portas,2001,26,31,0.543859649122807,46.0
Albert Portas,2001,26,31,0.543859649122807,42.0
Albert Portas,2001,26,31,0.543859649122807,45.0
Albert Portas,2001,26,31,0.543859649122807,57.0
Albert Portas,2001,26,31,0.543859649122807,25.0
Albert Portas,2001,26,31,0.543859649122807,52.0
Albert Portas,2001,26,31,0.543859649122807,20.0
Albert Portas,2002,23,10,0.30303030303030304,71.0
Albert Portas,2002,23,10,0.30303030303030304,25.0
Albert Portas,2002,23,10,0.30303030303030304,26.0
Albert Portas,2002,23,10,0.30303030303030304,76.0
Albert Portas,2002,23,10,0.30303030303030304,20.0
Albert Portas,2002,23,10,0.30303030303030304,88.0
Albert Portas,2003,19,9,0.32142857142857145,83.0
Albert Portas,2003,19,9,0.32142857142857145,85.0
Albert Portas,2003,19,9,0.32142857142857145,96.0
Albert Portas,2003,19,9,0.32142857142857145,94.0
Albert Portas,2003,19,9,0.32142857142857145,81.0
Albert Portas,2003,19,9,0.32142857142857145,90.0
Albert Portas,2004,16,4,0.2,139.0
Albert Portas,2004,16,4,0.2,107.0
Albert Portas,2004,16,4,0.2,118.0
Albert Portas,2004,16,4,0.2,145.0
Albert Portas,2005,6,2,0.25,133.0
Albert Portas,2005,6,2,0.25,127.0
Albert Portas,2006,12,8,0.4,128.0
Albert Portas,2006,12,8,0.4,112.0
Albert Portas,2006,12,8,0.4,122.0
Albert Portas,2006,12,8,0.4,100.0
Albert Portas,2007,3,2,0.4,133.0
Albert Portas,2007,3,2,0.4,329.0
Albert Ramos,2010,4,2,0.3333333333333333,161.0
Albert Ramos,2011,16,13,0.4482758620689655,125.0
Albert Ramos,2011,16,13,0.4482758620689655,116.0
Albert Ramos,2011,16,13,0.4482758620689655,113.0
Albert Ramos,2011,16,13,0.4482758620689655,107.0
Albert Ramos,2011,16,13,0.4482758620689655,117.0
Albert Ramos,2011,16,13,0.4482758620689655,83.0
Albert Ramos,2011,16,13,0.4482758620689655,82.0
Albert Ramos,2011,16,13,0.4482758620689655,74.0
Albert Ramos,2011,16,13,0.4482758620689655,87.0
Albert Ramos,2011,16,13,0.4482758620689655,80.0
Albert Ramos,2011,16,13,0.4482758620689655,77.0
Albert Ramos,2012,31,26,0.45614035087719296,66.0
Albert Ramos,2012,31,26,0.45614035087719296,64.0
Albert Ramos,2012,31,26,0.45614035087719296,59.0
