t_name,surface,draw_size,t_level,t_date,w_name,w_hand,w_ht,w_ioc,w_age,l_name,l_hand,l_ht,l_ioc,l_age,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,w_rank,w_rankpoints,l_rank,l_rankpoints,league,t_year,t_month,w_score,l_score,win,loss
Wimbledon,Grass,128,G,2005-06-20,Tomas Berdych,R,196.0,CZE,19.7563312799,Antony Dupuis,R,185.0,FRA,32.3175906913,5,R128,195.0,19.0,4.0,139.0,80.0,66.0,33.0,22.0,4.0,6.0,21.0,6.0,162.0,109.0,77.0,29.0,23.0,9.0,11.0,49.0,741.0,116.0,370.0,atp,2005,6,24,23,1,1
Wimbledon,Grass,128,G,2005-06-20,Lars Burgsmuller,R,183.0,GER,29.5386721424,Mariano Puerta,L,180.0,ARG,26.7515400411,5,R128,91.0,10.0,4.0,67.0,39.0,33.0,15.0,12.0,1.0,2.0,2.0,1.0,82.0,60.0,29.0,10.0,12.0,10.0,17.0,91.0,431.0,11.0,1618.0,atp,2005,6,18,6,1,1
Wimbledon,Grass,128,G,2005-06-20,Mario Ancic,R,196.0,CRO,21.2238193018,Tobias Summerer,R,185.0,GER,22.3819301848,5,R128,98.0,19.0,3.0,76.0,46.0,39.0,19.0,14.0,1.0,1.0,10.0,5.0,86.0,49.0,31.0,19.0,14.0,5.0,10.0,17.0,1415.0,178.0,248.0,atp,2005,6,19,9,1,1
Wimbledon,Grass,128,G,2005-06-20,Danai Udomchoke,R,173.0,THA,23.8576317591,Stefan Koubek,L,175.0,AUT,28.462696783,5,R128,229.0,4.0,9.0,193.0,121.0,82.0,33.0,27.0,15.0,22.0,16.0,9.0,179.0,102.0,66.0,34.0,28.0,8.0,17.0,161.0,268.0,78.0,518.0,atp,2005,6,29,26,1,1
Wimbledon,Grass,128,G,2005-06-20,Gael Monfils,R,193.0,FRA,18.8008213552,Noam Okun,R,185.0,ISR,27.1786447639,5,R128,171.0,14.0,7.0,130.0,58.0,49.0,43.0,21.0,5.0,8.0,8.0,3.0,141.0,91.0,68.0,24.0,20.0,6.0,9.0,83.0,506.0,154.0,287.0,atp,2005,6,22,20,1,1
Wimbledon,Grass,128,G,2005-06-20,Dominik Hrbaty,R,183.0,SVK,27.4579055441,Cyril Saulnier,R,190.0,FRA,29.8453114305,5,R128,94.0,7.0,2.0,77.0,46.0,36.0,17.0,13.0,3.0,5.0,5.0,4.0,96.0,50.0,28.0,18.0,13.0,6.0,13.0,25.0,1246.0,48.0,763.0,atp,2005,6,19,8,1,1
Wimbledon,Grass,128,G,2005-06-20,Feliciano Lopez,L,188.0,ESP,23.748117727600004,Bjorn Phau,R,175.0,GER,25.711156742,5,R128,213.0,28.0,4.0,163.0,97.0,80.0,39.0,27.0,4.0,6.0,17.0,9.0,191.0,97.0,72.0,53.0,27.0,11.0,15.0,33.0,1055.0,103.0,394.0,atp,2005,6,30,26,1,1
Wimbledon,Grass,128,G,2005-06-20,David Sherwood,R,193.0,GBR,25.1225188227,Ricardo Mello,L,175.0,BRA,24.4955509925,5,R128,102.0,7.0,4.0,92.0,45.0,36.0,29.0,15.0,3.0,4.0,3.0,2.0,83.0,60.0,37.0,13.0,14.0,1.0,5.0,261.0,142.0,54.0,695.0,atp,2005,6,18,11,1,1
Wimbledon,Grass,128,G,2005-06-20,Mark Philippoussis,R,196.0,AUS,28.6160164271,Karol Beck,R,180.0,SVK,23.2142368241,5,R128,105.0,16.0,5.0,83.0,51.0,41.0,20.0,15.0,4.0,6.0,9.0,3.0,85.0,56.0,36.0,13.0,15.0,4.0,10.0,142.0,308.0,43.0,812.0,atp,2005,6,19,11,1,1
Wimbledon,Grass,128,G,2005-06-20,Marat Safin,R,193.0,RUS,25.3963039014,Paradorn Srichaphan,R,185.0,THA,26.0177960301,5,R128,105.0,10.0,0.0,79.0,55.0,44.0,15.0,14.0,6.0,7.0,4.0,3.0,97.0,57.0,32.0,20.0,14.0,7.0,12.0,5.0,3195.0,45.0,800.0,atp,2005,6,18,10,1,1
